protocol,packet_length,packet_type,traffic_type,malware_indicators,anomaly_scores,alerts_warnings,attack_signature,action_taken,network_segment,log_source,hour,day,week_day,month,browser,device_os,severity_encoded,target
TCP,669,1,FTP,0,30,0,Known Pattern A,Ignored,Segment B,1,9,2,1,9,Opera,Windows,0,DDoS
ICMP,471,1,FTP,0,35,0,Known Pattern B,Blocked,Segment A,1,9,26,4,7,Mozilla,Windows,0,DDoS
ICMP,843,1,HTTP,0,10,0,Known Pattern A,Logged,Segment A,1,5,13,0,7,Mozilla,Windows,1,DDoS
UDP,1159,1,DNS,0,93,1,Known Pattern B,Logged,Segment C,1,19,14,1,6,Mozilla,iPod,1,DDoS
UDP,268,1,FTP,0,36,1,Known Pattern A,Blocked,Segment B,1,7,21,2,9,Mozilla,Windows,1,DDoS
UDP,162,1,FTP,0,46,0,Known Pattern B,Blocked,Segment C,1,20,10,6,11,Mozilla,Windows,1,DDoS
ICMP,840,1,DNS,1,34,0,Known Pattern A,Logged,Segment B,1,6,19,2,4,Mozilla,Windows,0,DDoS
UDP,720,1,HTTP,0,20,0,Known Pattern B,Ignored,Segment A,1,12,27,5,5,Mozilla,Linux,0,DDoS
UDP,685,1,FTP,1,75,0,Known Pattern A,Ignored,Segment B,1,15,13,2,2,Opera,Windows,1,DDoS
ICMP,476,1,DNS,0,52,0,Known Pattern B,Ignored,Segment A,1,9,18,0,3,Mozilla,Windows,1,DDoS
UDP,1472,1,FTP,0,64,0,Known Pattern B,Ignored,Segment C,1,15,15,0,7,Mozilla,Linux,1,DDoS
UDP,1039,1,DNS,0,12,1,Known Pattern B,Blocked,Segment C,1,9,13,2,7,Mozilla,Macintosh,1,DDoS
TCP,1259,1,DNS,0,74,0,Known Pattern B,Logged,Segment B,1,16,1,4,5,Mozilla,iPod,0,DDoS
UDP,964,1,FTP,0,89,0,Known Pattern B,Ignored,Segment A,1,18,7,2,10,Mozilla,Linux,0,DDoS
UDP,932,1,FTP,0,68,1,Known Pattern B,Blocked,Segment A,1,9,13,2,5,Mozilla,iPod,0,DDoS
TCP,1346,1,FTP,0,30,0,Known Pattern A,Logged,Segment B,1,9,22,2,4,Mozilla,Windows,1,DDoS
TCP,1405,1,FTP,1,13,0,Known Pattern B,Ignored,Segment C,1,5,6,3,11,Mozilla,Windows,0,DDoS
ICMP,118,1,FTP,1,63,0,Known Pattern A,Ignored,Segment B,1,9,13,4,4,Mozilla,Linux,0,DDoS
ICMP,481,1,FTP,0,36,0,Known Pattern B,Ignored,Segment A,1,14,26,3,6,Mozilla,Windows,0,DDoS
TCP,1158,1,DNS,1,72,1,Known Pattern B,Logged,Segment A,1,16,20,3,2,Opera,Windows,0,DDoS
TCP,1421,1,DNS,0,61,1,Known Pattern B,Logged,Segment C,1,9,12,0,4,Mozilla,Macintosh,0,DDoS
ICMP,170,1,FTP,0,39,0,Known Pattern B,Ignored,Segment C,1,17,9,5,5,Mozilla,Windows,1,DDoS
TCP,1073,1,HTTP,1,87,1,Known Pattern B,Logged,Segment B,1,17,14,3,7,Mozilla,Linux,1,DDoS
TCP,1203,1,FTP,0,93,0,Known Pattern B,Logged,Segment B,1,9,15,3,4,Mozilla,iPod,1,DDoS
TCP,1341,1,FTP,0,49,0,Known Pattern B,Blocked,Segment B,1,8,22,2,3,Mozilla,Windows,1,DDoS
UDP,938,1,FTP,0,71,1,Known Pattern B,Ignored,Segment B,1,17,9,4,11,Mozilla,iPhone,0,DDoS
UDP,277,1,DNS,0,50,1,Known Pattern A,Blocked,Segment B,1,18,20,3,8,Mozilla,Windows,0,DDoS
UDP,715,1,HTTP,0,25,0,Known Pattern B,Ignored,Segment A,1,11,28,4,10,Mozilla,Linux,0,DDoS
UDP,991,1,DNS,0,87,1,Known Pattern A,Ignored,Segment C,1,7,26,1,9,Mozilla,iPhone,1,DDoS
UDP,985,1,DNS,1,78,0,Known Pattern A,Ignored,Segment C,1,20,23,3,1,Mozilla,iPhone,0,DDoS
TCP,1384,1,DNS,0,2,0,Known Pattern A,Logged,Segment B,1,8,23,6,6,Mozilla,Linux,1,DDoS
UDP,756,1,HTTP,0,40,0,Known Pattern B,Blocked,Segment A,1,15,22,2,1,Mozilla,Windows,0,DDoS
ICMP,467,1,FTP,0,36,0,Known Pattern B,Ignored,Segment A,1,19,22,0,2,Mozilla,Windows,0,DDoS
TCP,1061,1,DNS,0,19,0,Known Pattern B,Blocked,Segment C,1,17,25,4,3,Mozilla,Windows,2,DDoS
TCP,1337,1,HTTP,1,5,0,Known Pattern A,Logged,Segment B,1,21,19,0,8,Mozilla,Windows,2,DDoS
TCP,643,1,DNS,0,68,0,Known Pattern A,Ignored,Segment C,1,3,19,0,8,Mozilla,Windows,1,DDoS
UDP,733,1,FTP,0,74,0,Known Pattern B,Ignored,Segment B,1,13,7,2,4,Mozilla,Linux,0,DDoS
UDP,304,1,HTTP,1,46,1,Known Pattern A,Logged,Segment B,1,1,9,1,7,Opera,Linux,1,DDoS
TCP,1285,1,FTP,0,32,1,Known Pattern B,Logged,Segment B,1,12,9,1,10,Mozilla,Linux,0,DDoS
UDP,665,1,DNS,0,21,0,Known Pattern A,Ignored,Segment A,1,11,7,0,8,Mozilla,Windows,0,DDoS
TCP,1344,1,FTP,0,80,1,Known Pattern A,Blocked,Segment C,1,13,25,2,3,Mozilla,Windows,0,DDoS
UDP,1481,1,FTP,0,61,0,Known Pattern B,Ignored,Segment C,1,19,10,1,5,Mozilla,Windows,1,DDoS
UDP,671,1,FTP,0,67,1,Known Pattern A,Ignored,Segment B,1,16,13,1,9,Opera,Windows,0,DDoS
ICMP,868,1,HTTP,0,74,0,Known Pattern B,Logged,Segment C,1,10,8,3,11,Mozilla,Windows,2,DDoS
ICMP,942,1,DNS,0,60,1,Known Pattern A,Ignored,Segment C,1,12,3,1,4,Mozilla,Linux,1,DDoS
ICMP,573,1,DNS,0,65,1,Known Pattern B,Ignored,Segment C,1,23,25,3,6,Mozilla,Linux,1,DDoS
TCP,1228,1,DNS,0,86,0,Known Pattern B,Blocked,Segment B,1,16,8,2,6,Mozilla,Windows,0,DDoS
TCP,911,1,FTP,0,43,1,Known Pattern B,Blocked,Segment C,1,16,18,3,4,Mozilla,Windows,0,DDoS
UDP,1050,1,DNS,0,18,0,Known Pattern B,Ignored,Segment C,1,3,23,5,1,Mozilla,Windows,2,DDoS
UDP,446,1,HTTP,1,3,0,Known Pattern B,Blocked,Segment A,1,9,11,6,11,Mozilla,Windows,1,DDoS
TCP,1070,1,HTTP,1,83,1,Known Pattern B,Logged,Segment C,1,11,11,3,8,Mozilla,Linux,1,DDoS
UDP,65,1,FTP,0,30,0,Known Pattern A,Blocked,Segment C,1,10,29,5,11,Mozilla,Linux,0,DDoS
TCP,1429,1,DNS,0,39,1,Known Pattern B,Logged,Segment C,1,8,8,3,3,Mozilla,Macintosh,0,DDoS
ICMP,589,1,DNS,0,69,0,Known Pattern B,Blocked,Segment A,1,7,29,3,6,Mozilla,Windows,1,DDoS
TCP,936,1,DNS,0,23,1,Known Pattern B,Blocked,Segment C,1,11,20,0,2,Mozilla,iPod,1,DDoS
ICMP,368,1,DNS,1,52,1,Known Pattern A,Blocked,Segment B,1,18,24,3,7,Mozilla,Windows,0,DDoS
TCP,701,1,HTTP,0,28,1,Known Pattern B,Ignored,Segment A,1,17,9,1,7,Mozilla,Linux,1,DDoS
TCP,482,1,DNS,0,10,1,Known Pattern A,Ignored,Segment C,1,7,20,4,5,Mozilla,Linux,1,DDoS
UDP,1311,1,HTTP,0,57,1,Known Pattern A,Ignored,Segment C,1,8,29,1,3,Mozilla,Windows,1,DDoS
TCP,1437,1,DNS,0,46,1,Known Pattern B,Logged,Segment C,1,11,20,3,1,Mozilla,Macintosh,0,DDoS
UDP,1273,1,HTTP,0,74,0,Known Pattern B,Blocked,Segment A,1,14,10,5,8,Mozilla,Windows,0,DDoS
ICMP,940,1,HTTP,1,19,0,Known Pattern B,Ignored,Segment C,1,8,20,0,2,Mozilla,Linux,2,DDoS
ICMP,1437,1,DNS,0,57,0,Known Pattern B,Logged,Segment C,1,8,21,3,2,Mozilla,Macintosh,1,DDoS
TCP,1345,1,FTP,0,81,1,Known Pattern A,Blocked,Segment C,1,12,25,2,3,Mozilla,Windows,0,DDoS
UDP,696,1,FTP,0,72,0,Known Pattern B,Blocked,Segment B,1,15,3,2,2,Opera,Windows,1,DDoS
ICMP,358,1,DNS,1,62,1,Known Pattern B,Ignored,Segment A,1,13,26,4,3,Mozilla,Windows,0,DDoS
UDP,668,1,DNS,0,81,1,Known Pattern A,Ignored,Segment B,1,16,2,5,10,Opera,Linux,0,DDoS
UDP,268,1,FTP,0,35,0,Known Pattern A,Blocked,Segment B,1,7,23,3,9,Mozilla,Windows,1,DDoS
TCP,1395,1,FTP,0,22,0,Known Pattern B,Blocked,Segment A,1,7,1,4,8,Mozilla,Windows,0,DDoS
TCP,1395,1,DNS,0,21,0,Known Pattern B,Blocked,Segment C,1,7,1,4,8,Mozilla,Windows,0,DDoS
TCP,479,1,DNS,0,55,0,Known Pattern A,Ignored,Segment A,1,8,18,1,4,Mozilla,Windows,0,DDoS
ICMP,826,1,DNS,0,66,0,Known Pattern A,Blocked,Segment C,1,16,17,6,7,Mozilla,Linux,0,DDoS
UDP,461,1,FTP,0,36,0,Known Pattern B,Logged,Segment A,1,18,21,0,2,Mozilla,Windows,1,DDoS
UDP,270,1,FTP,0,24,0,Known Pattern A,Blocked,Segment B,1,3,12,1,8,Mozilla,Windows,0,DDoS
TCP,1349,1,FTP,1,13,0,Known Pattern A,Blocked,Segment B,1,14,18,1,8,Mozilla,Linux,1,DDoS
TCP,1325,1,FTP,0,67,1,Known Pattern A,Blocked,Segment C,1,10,28,1,3,Mozilla,Windows,0,DDoS
ICMP,340,1,DNS,1,56,1,Known Pattern A,Blocked,Segment A,1,7,18,3,3,Mozilla,Windows,0,DDoS
ICMP,289,1,DNS,0,58,1,Known Pattern A,Blocked,Segment C,1,4,19,2,9,Mozilla,Windows,0,DDoS
UDP,673,1,FTP,0,87,0,Known Pattern A,Ignored,Segment B,1,14,4,4,7,Opera,Windows,1,DDoS
ICMP,1158,1,DNS,1,65,0,Known Pattern A,Blocked,Segment B,1,18,19,3,4,Mozilla,Windows,0,DDoS
UDP,273,1,FTP,0,55,1,Known Pattern A,Blocked,Segment B,1,17,17,3,7,Mozilla,Macintosh,0,DDoS
UDP,1451,1,HTTP,0,34,1,Known Pattern B,Ignored,Segment C,1,3,7,1,1,Mozilla,Linux,0,DDoS
TCP,1002,1,DNS,0,33,0,Known Pattern B,Logged,Segment C,1,11,25,0,9,Mozilla,Macintosh,1,DDoS
ICMP,833,1,DNS,0,90,0,Known Pattern A,Blocked,Segment A,1,16,29,5,7,Mozilla,Windows,0,DDoS
ICMP,429,1,DNS,0,84,1,Known Pattern B,Blocked,Segment A,1,1,13,3,2,Mozilla,Macintosh,0,DDoS
ICMP,1430,1,FTP,0,75,0,Known Pattern B,Logged,Segment A,1,18,27,3,9,Mozilla,Macintosh,1,DDoS
UDP,977,1,DNS,0,93,0,Known Pattern A,Ignored,Segment C,1,14,12,1,10,Mozilla,iPhone,0,DDoS
UDP,1182,1,DNS,0,95,0,Known Pattern B,Ignored,Segment C,1,5,17,2,5,Mozilla,iPod,1,DDoS
UDP,266,1,DNS,0,36,1,Known Pattern A,Blocked,Segment B,1,8,23,2,9,Mozilla,Linux,1,DDoS
TCP,1260,1,HTTP,0,21,0,Known Pattern B,Ignored,Segment B,1,7,8,1,8,Mozilla,Linux,0,DDoS
TCP,866,1,HTTP,0,39,0,Known Pattern B,Ignored,Segment C,1,17,25,0,11,Mozilla,Macintosh,1,DDoS
UDP,1140,1,DNS,0,70,0,Known Pattern B,Logged,Segment A,1,15,16,0,10,Mozilla,iPod,1,DDoS
UDP,271,1,DNS,0,42,1,Known Pattern A,Blocked,Segment B,1,11,22,3,8,Mozilla,Windows,0,DDoS
UDP,276,1,DNS,0,51,1,Known Pattern A,Blocked,Segment B,1,8,18,4,9,Mozilla,Windows,1,DDoS
ICMP,290,1,DNS,1,26,0,Known Pattern A,Blocked,Segment B,1,11,15,3,10,Opera,Windows,1,DDoS
ICMP,1431,1,FTP,0,81,0,Known Pattern B,Logged,Segment B,1,13,27,3,8,Mozilla,Macintosh,1,DDoS
ICMP,1185,1,DNS,0,27,0,Known Pattern A,Logged,Segment A,1,14,10,2,7,Mozilla,Linux,1,DDoS
TCP,1322,1,HTTP,1,72,1,Known Pattern A,Ignored,Segment A,1,13,13,2,5,Mozilla,Windows,1,DDoS
TCP,949,1,DNS,0,48,1,Known Pattern B,Logged,Segment A,1,7,3,2,3,Mozilla,iPhone,1,DDoS
TCP,1342,1,FTP,0,24,0,Known Pattern A,Blocked,Segment B,1,11,24,2,5,Mozilla,Windows,1,DDoS
TCP,683,1,HTTP,0,56,0,Known Pattern A,Ignored,Segment B,1,11,10,2,4,Opera,Windows,1,DDoS
ICMP,282,1,DNS,0,51,1,Known Pattern A,Blocked,Segment B,1,5,21,2,9,Mozilla,Windows,0,DDoS
UDP,1483,1,DNS,0,54,0,Known Pattern B,Ignored,Segment B,1,9,23,2,6,Mozilla,Linux,1,DDoS
UDP,1491,1,HTTP,0,38,0,Known Pattern B,Ignored,Segment B,1,15,23,3,2,Mozilla,Linux,0,DDoS
ICMP,857,1,FTP,0,28,0,Known Pattern A,Logged,Segment B,1,15,27,1,5,Mozilla,Windows,0,DDoS
TCP,737,1,FTP,0,81,1,Known Pattern B,Blocked,Segment B,1,17,13,4,7,Mozilla,Linux,1,DDoS
ICMP,1450,1,DNS,0,35,1,Known Pattern B,Logged,Segment B,1,2,7,0,1,Mozilla,Macintosh,0,DDoS
TCP,728,1,HTTP,0,61,1,Known Pattern B,Ignored,Segment B,1,18,7,1,5,Mozilla,Linux,0,DDoS
ICMP,363,1,DNS,0,55,0,Known Pattern A,Ignored,Segment B,1,14,21,1,6,Mozilla,Windows,0,DDoS
UDP,1467,1,HTTP,0,66,0,Known Pattern B,Logged,Segment C,1,8,23,0,5,Mozilla,Macintosh,1,DDoS
ICMP,1171,1,DNS,0,49,0,Known Pattern A,Ignored,Segment B,1,4,8,4,11,Mozilla,Windows,0,DDoS
ICMP,333,1,DNS,1,51,1,Known Pattern A,Logged,Segment B,1,5,14,2,4,Mozilla,Windows,1,DDoS
ICMP,832,1,HTTP,0,25,0,Known Pattern A,Blocked,Segment C,1,15,13,0,10,Mozilla,Macintosh,0,DDoS
TCP,1217,1,DNS,0,88,0,Known Pattern B,Blocked,Segment B,1,21,11,4,3,Mozilla,Windows,0,DDoS
ICMP,163,1,DNS,0,47,1,Known Pattern B,Ignored,Segment C,1,12,18,3,1,Mozilla,Windows,0,DDoS
TCP,1315,1,HTTP,0,55,0,Known Pattern A,Logged,Segment C,1,7,29,1,3,Mozilla,Windows,1,DDoS
UDP,160,1,HTTP,0,34,0,Known Pattern B,Blocked,Segment C,1,14,15,3,7,Mozilla,Windows,2,DDoS
UDP,738,1,DNS,0,93,0,Known Pattern B,Blocked,Segment B,1,3,8,1,6,Mozilla,Linux,0,DDoS
TCP,1232,1,DNS,0,83,0,Known Pattern B,Blocked,Segment B,1,15,6,1,9,Mozilla,Windows,0,DDoS
UDP,1460,1,FTP,0,47,0,Known Pattern B,Ignored,Segment C,1,5,15,0,4,Mozilla,Linux,1,DDoS
TCP,1346,1,HTTP,0,22,0,Known Pattern A,Logged,Segment B,1,15,17,0,6,Mozilla,Linux,1,DDoS
TCP,1054,1,DNS,0,77,1,Known Pattern A,Logged,Segment C,1,17,14,4,10,Mozilla,Linux,1,DDoS
UDP,114,1,HTTP,1,88,0,Known Pattern B,Blocked,Segment A,1,1,28,2,5,Mozilla,Windows,1,DDoS
ICMP,533,1,DNS,0,82,0,Known Pattern A,Logged,Segment B,1,14,20,2,4,Mozilla,Windows,2,DDoS
TCP,1478,1,HTTP,0,55,0,Known Pattern B,Ignored,Segment C,1,21,5,0,4,Mozilla,Linux,1,DDoS
TCP,740,1,FTP,0,94,0,Known Pattern B,Blocked,Segment B,1,7,9,2,7,Mozilla,Linux,0,DDoS
ICMP,523,1,DNS,0,69,0,Known Pattern A,Logged,Segment C,1,11,13,6,4,Mozilla,Linux,1,DDoS
ICMP,93,1,HTTP,0,50,0,Known Pattern B,Blocked,Segment B,1,3,13,5,7,Mozilla,Linux,1,DDoS
ICMP,1174,1,HTTP,0,53,0,Known Pattern A,Blocked,Segment B,1,9,12,4,6,Mozilla,Windows,0,DDoS
TCP,1429,1,FTP,0,70,0,Known Pattern B,Logged,Segment A,1,4,11,3,4,Mozilla,Linux,2,DDoS
UDP,937,1,FTP,0,71,1,Known Pattern B,Ignored,Segment B,1,17,10,4,11,Mozilla,iPhone,0,DDoS
ICMP,672,1,DNS,0,67,0,Known Pattern B,Logged,Segment B,1,17,14,1,8,Opera,Windows,0,DDoS
TCP,973,1,DNS,0,24,0,Known Pattern B,Logged,Segment A,1,0,9,4,3,Mozilla,Macintosh,1,DDoS
TCP,1335,1,FTP,0,77,0,Known Pattern B,Blocked,Segment B,1,16,6,2,4,Mozilla,Linux,1,DDoS
TCP,726,1,HTTP,0,61,0,Known Pattern B,Ignored,Segment B,1,14,10,0,6,Mozilla,Linux,0,DDoS
ICMP,870,1,HTTP,1,79,0,Known Pattern A,Ignored,Segment A,1,19,6,3,11,Mozilla,Linux,1,DDoS
UDP,1156,1,DNS,0,92,0,Known Pattern B,Logged,Segment A,1,18,14,0,5,Mozilla,iPod,1,DDoS
TCP,1232,1,DNS,0,83,0,Known Pattern B,Blocked,Segment B,1,15,6,1,9,Mozilla,Windows,0,DDoS
UDP,128,1,DNS,1,69,0,Known Pattern B,Blocked,Segment A,1,16,15,5,5,Mozilla,Linux,0,DDoS
ICMP,423,1,HTTP,0,4,0,Known Pattern B,Blocked,Segment C,1,9,16,5,8,Mozilla,Macintosh,1,DDoS
UDP,240,1,FTP,0,78,0,Known Pattern A,Logged,Segment B,1,4,12,4,4,Mozilla,Macintosh,2,DDoS
TCP,1224,1,FTP,0,77,0,Known Pattern B,Logged,Segment A,1,19,10,3,8,Mozilla,iPod,0,DDoS
ICMP,535,1,DNS,0,80,0,Known Pattern B,Logged,Segment C,1,15,21,2,5,Mozilla,Linux,2,DDoS
TCP,1423,1,FTP,1,88,0,Known Pattern B,Logged,Segment A,1,10,16,3,5,Mozilla,Macintosh,2,DDoS
TCP,1023,1,FTP,0,74,0,Known Pattern A,Ignored,Segment A,1,19,8,1,3,Mozilla,iPhone,0,DDoS
TCP,1322,1,FTP,0,72,0,Known Pattern B,Blocked,Segment B,1,14,6,2,5,Mozilla,Linux,1,DDoS
ICMP,178,1,FTP,1,63,1,Known Pattern A,Ignored,Segment C,1,14,13,4,7,Mozilla,Windows,0,DDoS
ICMP,1167,1,DNS,1,63,0,Known Pattern A,Blocked,Segment A,1,19,19,4,1,Mozilla,Linux,0,DDoS
TCP,658,1,DNS,1,26,0,Known Pattern B,Ignored,Segment B,1,11,1,1,10,Mozilla,Windows,0,DDoS
TCP,1318,1,FTP,0,9,1,Known Pattern A,Blocked,Segment A,1,22,25,1,6,Mozilla,Linux,0,DDoS
ICMP,878,1,DNS,0,78,0,Known Pattern B,Logged,Segment C,1,22,16,5,12,Mozilla,Macintosh,2,DDoS
ICMP,310,1,DNS,1,36,0,Known Pattern A,Blocked,Segment B,1,2,3,1,6,Opera,Windows,1,DDoS
UDP,1264,1,HTTP,0,69,0,Known Pattern B,Ignored,Segment B,1,14,4,4,6,Mozilla,Windows,0,DDoS
TCP,1233,1,DNS,0,80,0,Known Pattern B,Blocked,Segment B,1,13,5,1,9,Mozilla,Windows,0,DDoS
ICMP,840,1,FTP,1,34,0,Known Pattern A,Logged,Segment C,1,6,19,2,4,Mozilla,Windows,0,DDoS
TCP,1396,1,FTP,0,18,0,Known Pattern B,Blocked,Segment A,1,8,5,5,7,Mozilla,Windows,0,DDoS
UDP,1034,1,DNS,0,10,1,Known Pattern B,Ignored,Segment C,1,12,9,0,9,Mozilla,Windows,1,DDoS
UDP,1267,1,HTTP,0,67,0,Known Pattern B,Blocked,Segment A,1,15,22,4,6,Mozilla,Android,1,DDoS
ICMP,1272,1,HTTP,0,20,0,Known Pattern B,Logged,Segment A,1,4,19,3,4,Mozilla,Linux,2,DDoS
ICMP,115,1,DNS,0,70,0,Known Pattern B,Blocked,Segment A,1,1,24,1,9,Mozilla,Linux,0,DDoS
TCP,1337,1,DNS,0,53,0,Known Pattern A,Logged,Segment A,1,14,16,0,5,Mozilla,Linux,2,DDoS
UDP,663,1,FTP,0,79,0,Known Pattern A,Ignored,Segment B,1,16,9,4,8,Opera,Windows,1,DDoS
TCP,465,1,DNS,0,61,0,Known Pattern B,Ignored,Segment A,1,5,16,2,5,Mozilla,Macintosh,1,DDoS
ICMP,594,1,DNS,0,64,0,Known Pattern B,Ignored,Segment A,1,4,27,3,7,Mozilla,Windows,2,DDoS
TCP,1302,1,DNS,0,15,0,Known Pattern A,Logged,Segment A,1,22,29,0,5,Mozilla,Windows,0,DDoS
TCP,664,1,FTP,0,79,0,Known Pattern A,Ignored,Segment C,1,16,9,4,8,Opera,Windows,1,DDoS
TCP,464,1,FTP,0,75,0,Known Pattern B,Blocked,Segment A,1,11,8,3,3,Mozilla,Macintosh,1,DDoS
ICMP,434,1,HTTP,0,3,0,Known Pattern B,Blocked,Segment A,1,11,14,5,9,Mozilla,Macintosh,2,DDoS
ICMP,818,1,FTP,0,77,0,Known Pattern A,Logged,Segment C,1,18,8,1,3,Mozilla,Windows,1,DDoS
TCP,1059,1,DNS,0,65,1,Known Pattern A,Logged,Segment B,1,12,20,5,9,Mozilla,Linux,1,DDoS
UDP,84,1,FTP,0,43,0,Known Pattern A,Blocked,Segment A,1,5,14,5,7,Mozilla,Linux,0,DDoS
ICMP,447,1,HTTP,0,16,0,Known Pattern B,Blocked,Segment C,1,17,15,0,7,Mozilla,Windows,1,DDoS
UDP,931,1,FTP,1,38,0,Known Pattern B,Logged,Segment A,1,8,25,2,6,Mozilla,iPod,0,DDoS
TCP,1047,1,DNS,0,72,1,Known Pattern A,Ignored,Segment C,1,21,18,4,10,Mozilla,iPad,1,DDoS
UDP,724,1,HTTP,0,45,1,Known Pattern B,Ignored,Segment A,1,16,4,1,9,Mozilla,Windows,0,DDoS
UDP,1479,1,FTP,0,63,0,Known Pattern B,Ignored,Segment C,1,19,9,1,5,Mozilla,Windows,1,DDoS
UDP,1467,1,FTP,0,58,0,Known Pattern B,Ignored,Segment C,1,16,5,0,4,Mozilla,Windows,1,DDoS
UDP,269,1,FTP,0,61,1,Known Pattern A,Blocked,Segment B,1,7,14,4,8,Mozilla,Macintosh,2,DDoS
ICMP,438,1,HTTP,0,5,0,Known Pattern B,Blocked,Segment B,1,14,12,1,10,Mozilla,Windows,0,DDoS
ICMP,1440,1,FTP,0,26,1,Known Pattern B,Blocked,Segment C,1,3,8,1,4,Mozilla,Windows,1,DDoS
TCP,1395,1,FTP,0,19,0,Known Pattern B,Blocked,Segment A,1,8,4,5,7,Mozilla,Windows,0,DDoS
UDP,407,1,DNS,0,46,1,Known Pattern B,Blocked,Segment A,1,13,11,5,7,Mozilla,Macintosh,1,DDoS
UDP,932,1,FTP,1,65,1,Known Pattern B,Logged,Segment B,1,5,13,0,2,Mozilla,iPod,0,DDoS
TCP,669,1,DNS,0,17,0,Known Pattern B,Ignored,Segment B,1,6,18,4,5,Opera,Windows,1,DDoS
ICMP,1256,1,HTTP,0,75,0,Known Pattern B,Blocked,Segment A,1,15,1,4,5,Mozilla,Linux,1,DDoS
ICMP,396,1,HTTP,0,35,1,Known Pattern B,Blocked,Segment A,1,17,14,5,9,Mozilla,Windows,1,DDoS
ICMP,143,1,FTP,0,43,0,Known Pattern A,Ignored,Segment B,1,19,13,6,9,Mozilla,Linux,1,DDoS
TCP,1186,1,DNS,0,25,0,Known Pattern A,Logged,Segment B,1,12,10,2,8,Mozilla,iPod,1,DDoS
TCP,1428,1,DNS,0,61,0,Known Pattern B,Logged,Segment C,1,1,16,1,6,Mozilla,Macintosh,1,DDoS
ICMP,1417,1,FTP,0,68,0,Known Pattern B,Logged,Segment C,1,14,7,0,3,Mozilla,Macintosh,1,DDoS
TCP,1295,1,HTTP,0,16,1,Known Pattern B,Ignored,Segment A,1,16,11,1,8,Mozilla,Linux,0,DDoS
ICMP,834,1,HTTP,0,19,0,Known Pattern A,Blocked,Segment C,1,16,17,0,10,Mozilla,Macintosh,0,DDoS
TCP,1425,1,DNS,0,58,0,Known Pattern B,Logged,Segment C,1,4,21,0,9,Mozilla,Macintosh,0,DDoS
TCP,486,1,DNS,0,49,0,Known Pattern B,Ignored,Segment A,1,15,22,2,5,Mozilla,Windows,0,DDoS
UDP,1274,1,HTTP,0,79,1,Known Pattern A,Blocked,Segment B,1,11,4,4,9,Mozilla,Windows,0,DDoS
UDP,1015,1,HTTP,0,81,0,Known Pattern A,Ignored,Segment A,1,14,8,1,2,Opera,Linux,0,DDoS
UDP,1495,1,DNS,0,47,0,Known Pattern B,Ignored,Segment C,1,10,23,4,4,Mozilla,Linux,1,DDoS
UDP,446,1,HTTP,0,3,1,Known Pattern B,Blocked,Segment A,1,10,11,5,11,Mozilla,Windows,1,DDoS
TCP,1023,1,DNS,0,10,1,Known Pattern B,Ignored,Segment C,1,11,9,0,11,Mozilla,Windows,1,DDoS
UDP,258,1,FTP,0,21,1,Known Pattern A,Blocked,Segment B,1,6,22,0,10,Mozilla,Windows,1,DDoS
ICMP,869,1,HTTP,0,49,0,Known Pattern A,Logged,Segment A,1,18,18,0,11,Mozilla,Linux,1,DDoS
UDP,102,1,DNS,0,52,0,Known Pattern A,Blocked,Segment C,1,8,9,6,4,Mozilla,Linux,0,DDoS
UDP,268,1,DNS,0,42,0,Known Pattern A,Blocked,Segment B,1,5,19,3,4,Mozilla,Windows,0,DDoS
TCP,1393,1,FTP,0,2,0,Known Pattern B,Ignored,Segment A,1,13,19,4,6,Mozilla,Windows,1,DDoS
UDP,1471,1,FTP,0,60,0,Known Pattern B,Ignored,Segment C,1,8,23,0,7,Mozilla,Windows,1,DDoS
ICMP,1142,1,DNS,0,75,0,Known Pattern A,Ignored,Segment C,1,17,15,0,9,Mozilla,Windows,1,DDoS
TCP,542,1,DNS,1,64,0,Known Pattern B,Logged,Segment C,1,1,6,5,4,Mozilla,Linux,0,DDoS
UDP,1465,1,FTP,0,73,0,Known Pattern B,Ignored,Segment C,1,13,15,1,3,Mozilla,Windows,1,DDoS
UDP,907,1,FTP,1,18,1,Known Pattern B,Ignored,Segment C,1,8,12,3,10,Mozilla,iPod,0,DDoS
ICMP,498,1,DNS,0,82,0,Known Pattern B,Blocked,Segment A,1,20,28,0,1,Mozilla,Windows,0,DDoS
UDP,288,1,DNS,0,57,1,Known Pattern B,Blocked,Segment B,1,7,20,2,8,Mozilla,Linux,0,DDoS
TCP,1070,1,DNS,1,70,1,Known Pattern B,Ignored,Segment C,1,9,18,4,8,Mozilla,iPad,1,DDoS
ICMP,1174,1,DNS,1,46,0,Known Pattern A,Blocked,Segment A,1,15,17,4,4,Mozilla,Windows,0,DDoS
TCP,594,1,DNS,0,59,0,Known Pattern B,Ignored,Segment A,1,4,24,4,7,Mozilla,Windows,2,DDoS
TCP,1488,1,HTTP,0,19,1,Known Pattern B,Ignored,Segment B,1,19,13,2,1,Mozilla,Linux,1,DDoS
TCP,1072,1,FTP,1,78,1,Known Pattern A,Logged,Segment B,1,14,17,4,7,Mozilla,iPad,1,DDoS
UDP,723,1,HTTP,0,40,1,Known Pattern B,Ignored,Segment A,1,16,3,1,10,Mozilla,Windows,0,DDoS
