protocol,packet_length,packet_type,traffic_type,malware_indicators,anomaly_scores,alerts_warnings,attack_signature,action_taken,network_segment,log_source,hour,day,week_day,month,browser,device_os,severity_encoded,target
ICMP,1184,1,HTTP,1,63,1,Known Pattern A,Blocked,Segment A,1,14,26,5,8,Mozilla,Linux,1,Intrusion
UDP,1259,1,DNS,1,12,1,Known Pattern B,Logged,Segment B,1,19,11,1,10,Opera,Linux,2,Intrusion
TCP,760,1,HTTP,1,37,1,Known Pattern A,Blocked,Segment B,1,20,11,0,10,Mozilla,Macintosh,2,Intrusion
TCP,804,1,DNS,1,33,1,Known Pattern B,Blocked,Segment A,1,0,5,1,9,Mozilla,Windows,1,Intrusion
TCP,521,1,FTP,1,61,1,Known Pattern B,Ignored,Segment C,1,8,8,2,7,Mozilla,iPhone,2,Intrusion
TCP,1124,1,FTP,1,86,0,Known Pattern B,Blocked,Segment B,1,23,9,2,9,Opera,Windows,1,Intrusion
TCP,1341,1,HTTP,1,20,1,Known Pattern B,Blocked,Segment A,1,14,26,4,8,Mozilla,iPhone,0,Intrusion
ICMP,394,1,HTTP,0,45,1,Known Pattern B,Blocked,Segment A,1,0,4,0,5,Opera,Windows,1,Intrusion
TCP,581,1,DNS,1,38,0,Known Pattern B,Blocked,Segment C,1,7,16,5,9,Mozilla,Windows,1,Intrusion
UDP,746,1,HTTP,0,32,0,Known Pattern B,Ignored,Segment C,1,14,5,4,3,Mozilla,iPhone,1,Intrusion
TCP,1353,1,HTTP,1,90,1,Known Pattern A,Logged,Segment C,1,3,16,3,12,Mozilla,Linux,1,Intrusion
ICMP,992,1,FTP,0,68,1,Known Pattern B,Logged,Segment B,1,8,15,6,8,Mozilla,Macintosh,1,Intrusion
TCP,359,1,HTTP,1,70,0,Known Pattern B,Ignored,Segment B,1,5,6,6,3,Mozilla,Windows,2,Intrusion
ICMP,582,1,DNS,0,71,1,Known Pattern B,Blocked,Segment C,1,22,6,1,10,Mozilla,Linux,0,Intrusion
UDP,315,1,HTTP,1,76,0,Known Pattern B,Blocked,Segment A,1,22,13,4,1,Mozilla,Macintosh,1,Intrusion
ICMP,391,1,HTTP,1,68,0,Known Pattern A,Logged,Segment B,1,9,9,0,3,Mozilla,iPad,0,Intrusion
UDP,860,1,HTTP,1,55,1,Known Pattern A,Ignored,Segment B,1,22,20,0,4,Mozilla,Macintosh,2,Intrusion
TCP,1054,1,HTTP,0,15,0,Known Pattern B,Ignored,Segment A,1,10,15,4,9,Mozilla,Windows,2,Intrusion
ICMP,1282,1,HTTP,0,0,0,Known Pattern A,Logged,Segment A,1,5,18,6,10,Mozilla,Windows,1,Intrusion
TCP,626,1,HTTP,0,26,0,Known Pattern B,Ignored,Segment C,1,16,12,0,4,Mozilla,Windows,0,Intrusion
TCP,679,1,HTTP,1,78,1,Known Pattern A,Blocked,Segment C,1,21,10,0,8,Mozilla,iPod,1,Intrusion
TCP,1331,1,HTTP,0,36,0,Known Pattern A,Blocked,Segment A,1,15,21,2,4,Mozilla,Windows,2,Intrusion
UDP,1303,1,DNS,0,19,0,Known Pattern A,Blocked,Segment A,1,6,1,3,6,Opera,Windows,1,Intrusion
UDP,171,1,FTP,0,25,1,Known Pattern A,Ignored,Segment A,1,9,6,6,3,Mozilla,Android,1,Intrusion
TCP,1121,1,FTP,1,27,1,Known Pattern A,Ignored,Segment C,1,15,12,3,5,Mozilla,Macintosh,0,Intrusion
UDP,188,1,DNS,1,26,0,Known Pattern A,Ignored,Segment C,1,19,7,1,12,Opera,Linux,0,Intrusion
TCP,266,1,HTTP,0,67,1,Known Pattern A,Ignored,Segment C,1,5,21,6,6,Mozilla,Windows,0,Intrusion
ICMP,1356,1,DNS,1,61,1,Known Pattern A,Ignored,Segment A,1,2,9,6,2,Mozilla,Macintosh,2,Intrusion
UDP,988,1,DNS,1,90,1,Known Pattern B,Logged,Segment B,1,15,27,6,8,Mozilla,Linux,2,Intrusion
ICMP,689,1,DNS,0,48,1,Known Pattern A,Logged,Segment C,1,22,6,6,6,Mozilla,Linux,1,Intrusion
UDP,1423,1,HTTP,0,24,0,Known Pattern A,Ignored,Segment B,1,21,1,5,7,Mozilla,Windows,1,Intrusion
ICMP,1497,1,DNS,1,32,0,Known Pattern A,Blocked,Segment B,1,19,4,1,8,Mozilla,Windows,0,Intrusion
ICMP,646,1,DNS,0,100,0,Known Pattern A,Blocked,Segment B,1,12,15,1,3,Mozilla,Macintosh,1,Intrusion
UDP,433,1,HTTP,0,23,0,Known Pattern A,Blocked,Segment C,1,12,25,4,2,Opera,Linux,2,Intrusion
UDP,984,1,FTP,1,33,1,Known Pattern A,Blocked,Segment C,1,0,29,2,3,Opera,Linux,1,Intrusion
TCP,731,1,DNS,0,48,1,Known Pattern A,Logged,Segment C,1,1,17,1,1,Mozilla,iPad,0,Intrusion
TCP,533,1,HTTP,1,2,1,Known Pattern A,Ignored,Segment C,1,18,9,0,11,Opera,Windows,2,Intrusion
UDP,633,1,HTTP,1,94,1,Known Pattern B,Ignored,Segment B,1,2,21,0,6,Mozilla,Windows,0,Intrusion
TCP,763,1,FTP,1,75,0,Known Pattern A,Ignored,Segment B,1,8,23,1,5,Opera,Linux,1,Intrusion
UDP,811,1,HTTP,1,70,1,Known Pattern B,Logged,Segment C,1,22,27,6,8,Mozilla,Windows,1,Intrusion
TCP,226,1,DNS,1,23,1,Known Pattern A,Ignored,Segment A,1,0,28,4,8,Opera,Windows,1,Intrusion
TCP,1322,1,FTP,1,58,1,Known Pattern A,Logged,Segment A,1,0,24,1,8,Mozilla,Android,0,Intrusion
UDP,1209,1,DNS,0,51,1,Known Pattern A,Ignored,Segment B,1,11,11,5,9,Mozilla,iPod,0,Intrusion
ICMP,437,1,FTP,1,3,1,Known Pattern B,Logged,Segment C,1,16,25,4,9,Opera,Windows,0,Intrusion
UDP,871,1,FTP,1,37,0,Known Pattern B,Logged,Segment A,1,10,8,0,6,Mozilla,Windows,2,Intrusion
ICMP,304,1,HTTP,1,42,0,Known Pattern A,Ignored,Segment B,1,3,18,5,2,Mozilla,iPad,0,Intrusion
ICMP,148,1,DNS,1,4,0,Known Pattern A,Blocked,Segment B,1,4,20,6,9,Opera,Windows,2,Intrusion
ICMP,286,1,FTP,1,73,1,Known Pattern A,Blocked,Segment C,1,12,2,1,8,Opera,Windows,2,Intrusion
UDP,912,1,FTP,0,74,0,Known Pattern A,Logged,Segment A,1,10,19,6,1,Mozilla,Windows,0,Intrusion
ICMP,1283,1,FTP,1,28,1,Known Pattern A,Ignored,Segment C,1,15,23,1,2,Opera,Linux,2,Intrusion
TCP,1404,1,HTTP,1,16,0,Known Pattern A,Logged,Segment A,1,2,11,5,12,Mozilla,Windows,1,Intrusion
ICMP,285,1,DNS,0,80,1,Known Pattern A,Logged,Segment A,1,4,11,5,12,Opera,Linux,1,Intrusion
TCP,965,1,FTP,0,88,0,Known Pattern A,Ignored,Segment C,1,1,25,1,2,Mozilla,Linux,2,Intrusion
TCP,1072,1,HTTP,0,89,1,Known Pattern A,Ignored,Segment B,1,15,16,4,9,Mozilla,Linux,2,Intrusion
UDP,769,1,FTP,0,17,0,Known Pattern A,Logged,Segment B,1,6,30,5,9,Opera,Windows,2,Intrusion
TCP,1345,1,FTP,1,81,1,Known Pattern B,Blocked,Segment B,1,13,26,3,3,Mozilla,Windows,0,Intrusion
TCP,161,1,FTP,0,19,1,Known Pattern A,Blocked,Segment B,1,0,15,4,7,Mozilla,Linux,2,Intrusion
TCP,1033,1,DNS,0,88,1,Known Pattern A,Ignored,Segment C,1,0,9,2,2,Mozilla,Windows,0,Intrusion
UDP,1058,1,HTTP,1,57,1,Known Pattern B,Ignored,Segment C,1,8,27,5,2,Mozilla,iPod,1,Intrusion
UDP,169,1,HTTP,1,67,0,Known Pattern A,Logged,Segment A,1,12,25,1,1,Mozilla,Macintosh,2,Intrusion
UDP,511,1,HTTP,1,96,0,Known Pattern B,Blocked,Segment C,1,3,6,5,2,Opera,Windows,0,Intrusion
TCP,1258,1,DNS,1,92,1,Known Pattern A,Ignored,Segment A,1,2,31,4,3,Mozilla,Windows,1,Intrusion
ICMP,228,1,DNS,0,6,1,Known Pattern B,Ignored,Segment A,1,3,5,6,9,Opera,Linux,0,Intrusion
UDP,501,1,DNS,0,54,1,Known Pattern A,Logged,Segment B,1,22,9,2,6,Opera,Linux,0,Intrusion
ICMP,961,1,DNS,1,88,0,Known Pattern A,Blocked,Segment C,1,21,20,0,4,Mozilla,Windows,0,Intrusion
TCP,896,1,FTP,0,26,1,Known Pattern B,Ignored,Segment A,1,5,7,3,5,Mozilla,Macintosh,0,Intrusion
TCP,1421,1,DNS,0,65,1,Known Pattern B,Blocked,Segment A,1,13,9,0,3,Mozilla,Macintosh,1,Intrusion
ICMP,638,1,HTTP,1,35,0,Known Pattern A,Blocked,Segment C,1,16,19,5,6,Mozilla,iPhone,0,Intrusion
TCP,494,1,DNS,1,12,0,Known Pattern B,Ignored,Segment C,1,17,19,5,9,Mozilla,iPod,0,Intrusion
TCP,1181,1,HTTP,1,81,0,Known Pattern B,Logged,Segment A,1,13,6,4,8,Opera,Windows,0,Intrusion
TCP,982,1,HTTP,0,9,0,Known Pattern A,Logged,Segment C,1,15,23,6,5,Mozilla,Windows,1,Intrusion
TCP,1315,1,FTP,1,38,0,Known Pattern B,Logged,Segment B,1,11,4,5,3,Mozilla,Windows,0,Intrusion
ICMP,1161,1,DNS,0,37,1,Known Pattern A,Ignored,Segment B,1,11,6,1,7,Opera,Linux,0,Intrusion
ICMP,363,1,FTP,1,33,0,Known Pattern A,Logged,Segment B,1,21,1,3,4,Mozilla,Linux,0,Intrusion
ICMP,171,1,HTTP,1,15,0,Known Pattern A,Logged,Segment C,1,6,19,1,7,Mozilla,Windows,0,Intrusion
ICMP,882,1,DNS,0,14,1,Known Pattern A,Ignored,Segment B,1,19,9,3,7,Mozilla,Linux,1,Intrusion
UDP,475,1,HTTP,0,84,0,Known Pattern B,Blocked,Segment A,1,20,2,3,2,Mozilla,Macintosh,2,Intrusion
ICMP,191,1,DNS,0,89,0,Known Pattern B,Blocked,Segment A,1,20,19,2,2,Opera,Windows,1,Intrusion
UDP,247,1,FTP,0,72,0,Known Pattern B,Blocked,Segment B,1,20,14,1,2,Mozilla,Windows,0,Intrusion
TCP,1385,1,FTP,0,9,0,Known Pattern B,Ignored,Segment A,1,4,21,3,9,Mozilla,Windows,2,Intrusion
UDP,649,1,DNS,1,18,0,Known Pattern B,Logged,Segment B,1,5,12,6,12,Opera,Linux,0,Intrusion
ICMP,1181,1,HTTP,1,3,0,Known Pattern A,Ignored,Segment A,1,20,21,0,9,Opera,Linux,1,Intrusion
TCP,1031,1,DNS,1,12,1,Known Pattern B,Blocked,Segment C,1,2,14,6,6,Opera,Linux,0,Intrusion
UDP,1421,1,DNS,0,79,1,Known Pattern B,Ignored,Segment C,1,15,19,1,1,Opera,Linux,2,Intrusion
ICMP,1342,1,DNS,1,98,1,Known Pattern B,Blocked,Segment B,1,6,18,1,4,Mozilla,Macintosh,0,Intrusion
UDP,324,1,DNS,1,89,1,Known Pattern A,Ignored,Segment A,1,12,24,5,12,Opera,Windows,0,Intrusion
ICMP,1369,1,DNS,1,32,1,Known Pattern A,Logged,Segment B,1,5,31,5,10,Mozilla,Macintosh,1,Intrusion
UDP,1022,1,HTTP,0,16,0,Known Pattern B,Logged,Segment B,1,18,29,1,9,Opera,Linux,2,Intrusion
UDP,762,1,FTP,0,65,1,Known Pattern A,Logged,Segment C,1,19,21,3,1,Mozilla,Macintosh,1,Intrusion
TCP,1406,1,DNS,0,83,1,Known Pattern A,Logged,Segment A,1,14,12,6,9,Mozilla,Windows,1,Intrusion
ICMP,1211,1,DNS,0,24,1,Known Pattern A,Logged,Segment B,1,11,11,3,8,Opera,Linux,1,Intrusion
TCP,1157,1,HTTP,1,81,1,Known Pattern B,Logged,Segment A,1,18,25,5,3,Mozilla,Macintosh,0,Intrusion
TCP,218,1,HTTP,0,5,0,Known Pattern B,Ignored,Segment C,1,15,10,6,4,Mozilla,Windows,0,Intrusion
ICMP,1473,1,DNS,0,97,0,Known Pattern B,Blocked,Segment A,1,4,15,2,4,Mozilla,Windows,1,Intrusion
ICMP,805,1,DNS,0,8,0,Known Pattern A,Logged,Segment C,1,4,10,2,6,Mozilla,Macintosh,1,Intrusion
UDP,822,1,HTTP,0,19,1,Known Pattern A,Blocked,Segment B,1,13,23,3,3,Mozilla,Linux,1,Intrusion
TCP,285,1,DNS,0,7,1,Known Pattern A,Ignored,Segment B,1,19,15,2,7,Mozilla,Linux,1,Intrusion
UDP,432,1,DNS,0,26,1,Known Pattern B,Logged,Segment C,1,11,24,4,6,Mozilla,Windows,0,Intrusion
ICMP,880,1,FTP,1,66,0,Known Pattern B,Logged,Segment B,1,17,3,3,11,Mozilla,Windows,1,Intrusion
ICMP,1068,1,FTP,1,45,1,Known Pattern A,Logged,Segment B,1,14,22,4,7,Opera,Linux,1,Intrusion
TCP,1278,1,FTP,0,7,0,Known Pattern A,Ignored,Segment B,1,18,15,3,10,Opera,Linux,0,Intrusion
UDP,1092,1,DNS,1,5,0,Known Pattern B,Blocked,Segment B,1,21,21,2,7,Mozilla,Windows,2,Intrusion
ICMP,1404,1,FTP,0,32,1,Known Pattern A,Ignored,Segment A,1,19,30,3,3,Mozilla,Windows,2,Intrusion
UDP,912,1,HTTP,0,56,1,Known Pattern A,Logged,Segment A,1,4,10,3,9,Mozilla,iPod,1,Intrusion
UDP,1131,1,DNS,1,81,1,Known Pattern B,Blocked,Segment C,1,17,9,1,8,Mozilla,Windows,2,Intrusion
UDP,245,1,FTP,0,85,1,Known Pattern A,Logged,Segment B,1,5,12,3,11,Mozilla,Linux,1,Intrusion
UDP,262,1,HTTP,1,63,1,Known Pattern A,Ignored,Segment A,1,4,26,6,6,Mozilla,Linux,1,Intrusion
TCP,1464,1,DNS,0,26,1,Known Pattern A,Ignored,Segment A,1,8,26,0,7,Mozilla,Macintosh,1,Intrusion
UDP,1439,1,FTP,0,56,1,Known Pattern B,Ignored,Segment B,1,5,21,6,6,Opera,Linux,1,Intrusion
TCP,833,1,HTTP,0,69,0,Known Pattern A,Logged,Segment A,1,6,27,1,10,Mozilla,Windows,1,Intrusion
TCP,1118,1,HTTP,0,45,1,Known Pattern B,Ignored,Segment B,1,20,15,2,2,Mozilla,Windows,0,Intrusion
TCP,689,1,HTTP,1,12,0,Known Pattern B,Blocked,Segment C,1,16,5,2,8,Mozilla,Macintosh,0,Intrusion
TCP,1178,1,DNS,1,51,1,Known Pattern A,Blocked,Segment A,1,5,25,4,12,Mozilla,iPad,0,Intrusion
TCP,917,1,FTP,1,78,1,Known Pattern B,Ignored,Segment B,1,3,23,3,9,Mozilla,Android,1,Intrusion
ICMP,893,1,FTP,1,16,1,Known Pattern A,Blocked,Segment A,1,19,24,4,9,Mozilla,Android,2,Intrusion
UDP,1433,1,HTTP,0,28,0,Known Pattern A,Blocked,Segment A,1,0,1,5,7,Mozilla,Windows,2,Intrusion
TCP,700,1,FTP,1,73,0,Known Pattern B,Ignored,Segment C,1,6,10,4,9,Opera,Windows,0,Intrusion
ICMP,1469,1,FTP,0,89,1,Known Pattern A,Logged,Segment B,1,4,2,2,2,Mozilla,Windows,2,Intrusion
UDP,413,1,DNS,0,45,0,Known Pattern A,Blocked,Segment B,1,3,26,2,7,Mozilla,Windows,2,Intrusion
TCP,818,1,HTTP,1,25,0,Known Pattern A,Logged,Segment B,1,9,1,0,11,Opera,Linux,2,Intrusion
UDP,903,1,DNS,0,49,0,Known Pattern B,Blocked,Segment B,1,20,15,2,3,Mozilla,Windows,2,Intrusion
TCP,297,1,FTP,0,26,0,Known Pattern B,Ignored,Segment C,1,23,20,6,3,Mozilla,Linux,0,Intrusion
ICMP,583,1,FTP,0,45,0,Known Pattern A,Logged,Segment C,1,22,27,3,1,Mozilla,Windows,1,Intrusion
ICMP,1315,1,FTP,1,50,0,Known Pattern A,Blocked,Segment A,1,10,13,2,4,Opera,Linux,0,Intrusion
UDP,336,1,FTP,0,7,1,Known Pattern B,Logged,Segment A,1,7,21,1,3,Mozilla,iPad,0,Intrusion
ICMP,1447,1,FTP,0,25,0,Known Pattern A,Logged,Segment C,1,20,6,0,7,Mozilla,iPhone,1,Intrusion
ICMP,255,1,HTTP,1,21,0,Known Pattern A,Ignored,Segment B,1,21,31,1,8,Mozilla,Macintosh,2,Intrusion
ICMP,1042,1,FTP,0,51,1,Known Pattern B,Blocked,Segment C,1,15,6,2,5,Opera,Windows,1,Intrusion
UDP,1165,1,HTTP,1,48,0,Known Pattern A,Logged,Segment A,1,22,27,2,4,Mozilla,iPhone,0,Intrusion
ICMP,747,1,HTTP,0,89,1,Known Pattern B,Ignored,Segment B,1,4,6,6,2,Mozilla,Windows,1,Intrusion
TCP,1492,1,FTP,1,50,1,Known Pattern A,Ignored,Segment A,1,4,4,6,10,Mozilla,Macintosh,0,Intrusion
UDP,1176,1,HTTP,1,85,0,Known Pattern B,Ignored,Segment B,1,9,19,1,5,Mozilla,Windows,0,Intrusion
UDP,1144,1,DNS,1,80,1,Known Pattern B,Ignored,Segment A,1,9,2,0,10,Opera,Linux,2,Intrusion
UDP,449,1,DNS,0,5,1,Known Pattern B,Logged,Segment A,1,20,21,6,6,Mozilla,Windows,0,Intrusion
ICMP,442,1,DNS,0,32,1,Known Pattern A,Ignored,Segment A,1,11,3,1,8,Mozilla,Linux,0,Intrusion
UDP,875,1,DNS,0,48,1,Known Pattern A,Blocked,Segment A,1,7,10,6,9,Opera,Windows,1,Intrusion
ICMP,547,1,DNS,0,72,0,Known Pattern B,Blocked,Segment C,1,20,23,2,9,Mozilla,Linux,2,Intrusion
ICMP,1373,1,FTP,0,67,0,Known Pattern B,Ignored,Segment A,1,15,28,3,10,Mozilla,Macintosh,1,Intrusion
TCP,867,1,HTTP,0,45,1,Known Pattern B,Logged,Segment C,1,19,24,2,5,Opera,Linux,1,Intrusion
UDP,1246,1,DNS,1,81,0,Known Pattern B,Logged,Segment C,1,3,3,1,3,Mozilla,Windows,1,Intrusion
UDP,113,1,DNS,0,93,1,Known Pattern A,Logged,Segment A,1,19,5,4,5,Opera,Windows,1,Intrusion
TCP,780,1,HTTP,0,45,1,Known Pattern A,Blocked,Segment C,1,16,26,5,3,Mozilla,Macintosh,0,Intrusion
TCP,503,1,FTP,1,49,0,Known Pattern A,Blocked,Segment A,1,0,28,1,3,Mozilla,Windows,1,Intrusion
UDP,1376,1,FTP,1,53,1,Known Pattern B,Ignored,Segment B,1,5,13,2,4,Mozilla,Windows,1,Intrusion
UDP,309,1,FTP,1,63,0,Known Pattern B,Ignored,Segment A,1,22,20,0,2,Mozilla,Macintosh,0,Intrusion
UDP,1042,1,FTP,1,55,1,Known Pattern A,Logged,Segment C,1,16,26,4,2,Mozilla,iPad,1,Intrusion
UDP,598,1,HTTP,0,95,1,Known Pattern B,Blocked,Segment B,1,18,19,5,8,Mozilla,iPhone,1,Intrusion
UDP,613,1,HTTP,1,4,0,Known Pattern A,Logged,Segment A,1,20,16,1,2,Mozilla,Windows,1,Intrusion
ICMP,304,1,DNS,1,41,0,Known Pattern B,Ignored,Segment B,1,12,30,6,4,Mozilla,iPad,2,Intrusion
TCP,278,1,DNS,0,83,1,Known Pattern B,Ignored,Segment A,1,12,11,2,11,Mozilla,Windows,0,Intrusion
ICMP,1398,1,DNS,0,22,1,Known Pattern B,Ignored,Segment A,1,2,21,0,12,Mozilla,Windows,2,Intrusion
TCP,338,1,DNS,0,75,0,Known Pattern B,Logged,Segment C,1,17,22,1,6,Mozilla,Linux,2,Intrusion
TCP,1158,1,DNS,0,70,0,Known Pattern B,Blocked,Segment B,1,20,21,2,10,Mozilla,Android,0,Intrusion
UDP,381,1,DNS,0,22,1,Known Pattern A,Blocked,Segment B,1,22,1,5,10,Mozilla,iPhone,1,Intrusion
TCP,567,1,HTTP,0,22,0,Known Pattern B,Ignored,Segment A,1,5,19,1,1,Mozilla,Linux,2,Intrusion
UDP,462,1,FTP,0,69,1,Known Pattern B,Ignored,Segment C,1,22,20,2,9,Opera,Windows,0,Intrusion
UDP,1311,1,FTP,1,7,0,Known Pattern B,Blocked,Segment B,1,14,19,1,9,Mozilla,Macintosh,1,Intrusion
ICMP,1343,1,FTP,1,70,0,Known Pattern B,Logged,Segment C,1,12,7,1,1,Mozilla,Windows,0,Intrusion
TCP,216,1,DNS,0,17,1,Known Pattern B,Blocked,Segment A,1,21,2,5,1,Opera,Linux,2,Intrusion
ICMP,877,1,DNS,0,96,0,Known Pattern B,Logged,Segment B,1,23,5,1,1,Mozilla,Macintosh,2,Intrusion
TCP,722,1,FTP,0,12,0,Known Pattern A,Logged,Segment B,1,7,12,2,7,Mozilla,Linux,0,Intrusion
UDP,435,1,DNS,1,1,0,Known Pattern A,Ignored,Segment B,1,8,16,6,2,Mozilla,Windows,1,Intrusion
TCP,1129,1,DNS,0,34,0,Known Pattern A,Logged,Segment C,1,17,11,0,7,Mozilla,iPhone,1,Intrusion
TCP,1115,1,HTTP,0,21,1,Known Pattern B,Ignored,Segment C,1,6,9,0,11,Mozilla,iPad,2,Intrusion
UDP,184,1,HTTP,0,43,0,Known Pattern A,Ignored,Segment A,1,12,2,3,9,Opera,Linux,1,Intrusion
UDP,103,1,DNS,0,96,1,Known Pattern A,Ignored,Segment B,1,13,3,3,11,Mozilla,Windows,0,Intrusion
TCP,1127,1,DNS,0,33,0,Known Pattern B,Logged,Segment A,1,21,10,0,5,Mozilla,Windows,2,Intrusion
TCP,1138,1,HTTP,0,57,1,Known Pattern A,Ignored,Segment B,1,2,8,2,4,Mozilla,Windows,2,Intrusion
UDP,498,1,DNS,0,62,1,Known Pattern A,Blocked,Segment B,1,19,30,0,5,Mozilla,Macintosh,0,Intrusion
ICMP,1391,1,DNS,0,6,1,Known Pattern B,Blocked,Segment C,1,8,29,0,6,Mozilla,Windows,0,Intrusion
TCP,329,1,DNS,1,49,0,Known Pattern B,Logged,Segment B,1,11,10,0,5,Mozilla,Windows,0,Intrusion
ICMP,314,1,FTP,1,40,0,Known Pattern B,Logged,Segment A,1,18,23,0,3,Mozilla,Windows,1,Intrusion
UDP,1202,1,DNS,0,82,0,Known Pattern A,Ignored,Segment A,1,20,24,6,5,Opera,Linux,2,Intrusion
TCP,700,1,FTP,1,71,1,Known Pattern B,Blocked,Segment A,1,12,24,5,4,Mozilla,Macintosh,1,Intrusion
TCP,1222,1,DNS,0,55,1,Known Pattern A,Ignored,Segment A,1,12,11,5,12,Mozilla,iPad,2,Intrusion
ICMP,1108,1,FTP,1,79,1,Known Pattern B,Ignored,Segment B,1,15,12,1,1,Mozilla,Android,0,Intrusion
ICMP,1209,1,FTP,0,39,0,Known Pattern A,Blocked,Segment B,1,21,9,6,1,Mozilla,Linux,1,Intrusion
ICMP,1450,1,HTTP,1,73,0,Known Pattern B,Blocked,Segment B,1,12,13,2,5,Mozilla,Macintosh,2,Intrusion
ICMP,510,1,FTP,1,83,0,Known Pattern A,Ignored,Segment B,1,23,23,5,9,Mozilla,iPod,2,Intrusion
ICMP,120,1,FTP,1,29,0,Known Pattern A,Blocked,Segment C,1,20,28,5,5,Mozilla,Linux,2,Intrusion
ICMP,264,1,DNS,0,91,0,Known Pattern B,Logged,Segment C,1,0,29,4,4,Mozilla,iPod,2,Intrusion
ICMP,1236,1,DNS,0,68,1,Known Pattern B,Ignored,Segment B,1,2,15,3,6,Mozilla,iPod,2,Intrusion
ICMP,168,1,DNS,0,20,0,Known Pattern A,Logged,Segment B,1,15,27,0,7,Opera,Windows,2,Intrusion
TCP,1039,1,FTP,0,68,1,Known Pattern A,Ignored,Segment A,1,22,19,5,12,Mozilla,iPad,1,Intrusion
UDP,1231,1,DNS,1,1,1,Known Pattern A,Logged,Segment C,1,8,7,0,9,Mozilla,Android,2,Intrusion
UDP,1408,1,HTTP,0,11,1,Known Pattern A,Blocked,Segment C,1,23,5,0,6,Opera,Windows,2,Intrusion
ICMP,547,1,HTTP,1,98,0,Known Pattern B,Blocked,Segment C,1,19,25,1,10,Mozilla,iPhone,2,Intrusion
UDP,1294,1,FTP,1,81,1,Known Pattern A,Logged,Segment C,1,16,2,5,5,Mozilla,Windows,0,Intrusion
UDP,907,1,FTP,0,58,0,Known Pattern A,Blocked,Segment A,1,5,29,1,3,Opera,Windows,2,Intrusion
ICMP,442,1,HTTP,1,9,0,Known Pattern A,Blocked,Segment C,1,19,1,1,12,Mozilla,iPhone,0,Intrusion
ICMP,1094,1,HTTP,0,48,1,Known Pattern A,Logged,Segment C,1,8,4,2,10,Mozilla,Macintosh,1,Intrusion
ICMP,82,1,HTTP,0,21,1,Known Pattern A,Ignored,Segment C,1,7,1,1,8,Mozilla,Windows,2,Intrusion
TCP,1331,1,HTTP,0,35,1,Known Pattern A,Blocked,Segment C,1,18,8,6,5,Mozilla,iPhone,2,Intrusion
TCP,232,1,FTP,1,28,0,Known Pattern B,Logged,Segment B,1,2,6,3,1,Mozilla,Windows,0,Intrusion
ICMP,893,1,FTP,1,50,1,Known Pattern A,Ignored,Segment A,1,22,4,5,4,Mozilla,Macintosh,2,Intrusion
UDP,1445,1,DNS,0,30,1,Known Pattern B,Logged,Segment C,1,11,12,3,11,Opera,Windows,2,Intrusion
TCP,1389,1,FTP,0,65,0,Known Pattern B,Logged,Segment A,1,0,15,1,6,Mozilla,Windows,1,Intrusion
UDP,199,1,DNS,0,55,0,Known Pattern A,Logged,Segment B,1,7,10,4,1,Mozilla,Windows,1,Intrusion
UDP,504,1,FTP,1,71,0,Known Pattern B,Ignored,Segment A,1,0,6,6,3,Mozilla,Macintosh,0,Intrusion
UDP,454,1,FTP,0,35,1,Known Pattern A,Blocked,Segment B,1,16,26,6,1,Mozilla,Linux,0,Intrusion
ICMP,1107,1,DNS,0,13,1,Known Pattern A,Blocked,Segment C,1,9,27,0,12,Mozilla,iPod,1,Intrusion
TCP,671,1,HTTP,1,84,0,Known Pattern A,Ignored,Segment A,1,6,15,1,9,Mozilla,Macintosh,2,Intrusion
UDP,1089,1,FTP,0,72,0,Known Pattern A,Ignored,Segment A,1,13,17,3,6,Mozilla,Linux,2,Intrusion
UDP,867,1,DNS,1,90,1,Known Pattern A,Logged,Segment C,1,20,23,6,4,Mozilla,Linux,1,Intrusion
UDP,563,1,HTTP,1,66,1,Known Pattern A,Logged,Segment A,1,16,30,3,9,Mozilla,Android,2,Intrusion
UDP,1134,1,FTP,1,12,1,Known Pattern B,Ignored,Segment A,1,13,8,1,9,Opera,Windows,1,Intrusion
TCP,1132,1,HTTP,1,83,0,Known Pattern B,Logged,Segment B,1,14,3,5,9,Mozilla,Windows,0,Intrusion
TCP,1035,1,DNS,1,76,1,Known Pattern B,Logged,Segment A,1,8,15,3,9,Mozilla,Macintosh,2,Intrusion
ICMP,1050,1,DNS,0,7,1,Known Pattern A,Ignored,Segment C,1,16,15,5,10,Mozilla,iPad,0,Intrusion
TCP,1085,1,HTTP,0,88,0,Known Pattern B,Blocked,Segment C,1,3,4,4,2,Mozilla,Linux,1,Intrusion
UDP,697,1,HTTP,1,78,0,Known Pattern A,Blocked,Segment B,1,7,25,5,6,Mozilla,Windows,2,Intrusion
UDP,580,1,FTP,0,46,0,Known Pattern B,Blocked,Segment C,1,16,9,1,3,Mozilla,Windows,1,Intrusion
UDP,284,1,HTTP,0,64,1,Known Pattern A,Ignored,Segment A,1,7,19,5,11,Mozilla,Linux,2,Intrusion
UDP,526,1,FTP,0,82,0,Known Pattern B,Blocked,Segment B,1,14,16,1,3,Mozilla,Android,2,Intrusion
TCP,318,1,FTP,0,22,0,Known Pattern B,Ignored,Segment C,1,14,6,6,6,Opera,Windows,2,Intrusion
